0.000000	-0.016621	-0.011959	-0.013599
3.906250E-5	-0.013853	-0.012439	-0.009402
7.812500E-5	-0.017151	-0.013097	-0.012879
0.000117	-0.018977	-0.006748	-0.006644
0.000156	-0.015856	-0.010522	-0.012460
0.000195	-0.013794	-0.013337	-0.006884
0.000234	-0.013500	-0.013696	-0.005865
0.000273	-0.014560	-0.004891	-0.012160
0.000312	-0.022333	-0.011900	-0.008023
0.000352	-0.017446	-0.014894	-0.006584
0.000391	-0.011557	-0.010402	-0.004846
0.000430	-0.017092	-0.009084	-0.011261
0.000469	-0.014678	-0.009983	-0.008623
0.000508	-0.020272	-0.013517	-0.010901
0.000547	-0.012440	-0.011780	-0.006704
0.000586	-0.016091	-0.012379	-0.013898
0.000625	-0.018506	-0.017470	-0.009942
0.000664	-0.016032	-0.012918	-0.005146
0.000703	-0.016032	-0.011480	-0.015457
0.000742	-0.017151	-0.013097	-0.009642
0.000781	-0.017799	-0.019327	-0.009162
0.000820	-0.020979	-0.012918	-0.010002
0.000859	-0.016503	-0.013038	-0.012400
0.000898	-0.019919	-0.018369	-0.018275
0.000937	-0.015738	-0.019926	-0.013659
0.000977	-0.023865	-0.017051	-0.010182
0.001016	-0.018977	-0.014415	-0.012040
0.001055	-0.021686	-0.008845	-0.008263
0.001094	-0.009672	-0.010043	-0.008023
0.001133	-0.014030	-0.012199	-0.005445
0.001172	-0.016798	-0.011600	-0.012580
0.001211	-0.016975	-0.013397	-0.007544
0.001250	-0.017505	-0.012858	-0.007304
0.001289	-0.014619	-0.010282	-0.011620
0.001328	-0.011616	-0.013577	-0.011620
0.001367	-0.013971	-0.014236	-0.008083
0.001406	-0.019978	-0.009923	-0.008863
0.001445	-0.017917	-0.012259	-0.009642
0.001484	-0.012558	-0.007347	-0.002448
0.001523	-0.024807	-0.016631	-0.007124
0.001562	-0.007611	-0.014655	-0.010541
0.001602	-0.018682	-0.008905	-0.010841
0.001641	-0.014030	-0.010282	-0.008263
0.001680	-0.019330	-0.010761	-0.008623
0.001719	-0.020626	-0.011360	-0.001489
0.001758	-0.013912	-0.007227	-0.008263
0.001797	-0.013441	-0.011840	-0.013419
0.001836	-0.010791	-0.008186	-0.011321
0.001875	-0.018741	-0.012558	-0.014138
0.001914	-0.017033	-0.007108	-0.007903
0.001953	-0.015208	-0.006329	-0.009582
0.001992	-0.019860	-0.008366	-0.010122
0.002031	-0.021038	-0.014475	-0.014198
0.002070	-0.024454	-0.020165	-0.015697
0.002109	-0.014501	-0.012139	-0.013779
0.002148	-0.016503	-0.013157	-0.007424
0.002187	-0.017740	-0.015493	-0.004246
0.002227	-0.018035	-0.011600	-0.007724
0.002266	-0.018682	-0.014355	-0.012220
0.002305	-0.017210	-0.016691	-0.011141
0.002344	-0.018447	-0.019567	-0.007184
0.002383	-0.016680	-0.015254	-0.012340
0.002422	-0.014560	-0.015553	-0.013779
0.002461	-0.022864	-0.013637	-0.012939
0.002500	-0.011851	-0.012918	-0.011620
0.002539	-0.018800	-0.013217	-0.008623
0.002578	-0.014972	-0.011181	-0.010421
0.002617	-0.015326	-0.013337	-0.015457
0.002656	-0.016680	-0.011001	-0.010182
0.002695	-0.019271	-0.009623	-0.007843
0.002734	-0.020979	-0.011001	-0.010182
0.002773	-0.018918	-0.013038	-0.011440
0.002812	-0.015090	-0.006389	-0.011381
0.002852	-0.012263	-0.015314	-0.010062
0.002891	-0.013618	-0.011181	-0.012040
0.002930	-0.011792	-0.015853	-0.009042
0.002969	-0.017033	-0.016332	-0.003167
0.003008	-0.013264	-0.012379	-0.003707
0.003047	-0.010850	-0.013876	-0.012040
0.003086	-0.016386	-0.010881	-0.014558
0.003125	-0.014619	-0.011241	-0.011021
0.003164	-0.014619	-0.013816	-0.011201
0.003203	-0.019683	-0.012499	-0.007244
0.003242	-0.016209	-0.006688	-0.011560
0.003281	-0.022628	-0.014295	-0.006704
0.003320	-0.015856	-0.011840	-0.005865
0.003359	-0.018388	-0.011480	-0.005325
0.003398	-0.011616	-0.011001	-0.005206
0.003437	-0.017446	-0.014835	-0.011141
0.003477	-0.015797	-0.013397	-0.009702
0.003516	-0.019448	-0.007767	-0.010841
0.003555	-0.022746	-0.009683	-0.007664
0.003594	-0.016798	-0.012439	-0.010182
0.003633	-0.014442	-0.008306	-0.014438
0.003672	-0.020508	-0.016272	-0.015517
0.003711	-0.016562	-0.008905	-0.005445
0.003750	-0.018093	-0.012678	-0.010002
0.003789	-0.017033	-0.013277	-0.009582
0.003828	-0.020155	-0.008006	-0.007124
0.003867	-0.018800	-0.020585	-0.013539
0.003906	-0.011027	-0.015733	-0.008803
0.003945	-0.021568	-0.009024	-0.007604
0.003984	-0.020096	-0.014475	-0.010182
0.004023	-0.016562	-0.015374	-0.008863
0.004062	-0.016444	-0.011121	-0.007783
0.004102	-0.022981	-0.010582	-0.011920
0.004141	-0.021509	-0.011660	-0.013838
0.004180	-0.022039	-0.013756	-0.012220
0.004219	-0.016032	-0.019626	-0.016117
0.004258	-0.020508	-0.016033	-0.011740
0.004297	-0.016444	-0.011900	-0.009942
0.004336	-0.018565	-0.014415	-0.010421
0.004375	-0.017210	-0.012558	-0.006644
0.004414	-0.021038	-0.015314	-0.019174
0.004453	-0.018859	-0.014475	-0.003707
0.004492	-0.018741	-0.015793	-0.005865
0.004531	-0.018741	-0.016212	-0.010241
0.004570	-0.014796	-0.010522	-0.012759
0.004609	-0.021803	-0.008186	-0.007244
0.004648	-0.016503	-0.013337	-0.012699
0.004687	-0.016150	-0.007467	-0.014318
0.004727	-0.024100	-0.018129	-0.010122
0.004766	-0.019036	-0.013097	-0.008143
0.004805	-0.010614	-0.019866	-0.004846
0.004844	-0.019389	-0.019926	-0.005565
0.004883	-0.014324	-0.013816	-0.017196
0.004922	-0.016091	-0.010642	-0.004007
0.004961	-0.019625	-0.015553	-0.010002
0.005000	-0.020567	-0.020106	-0.012580
0.005039	-0.015856	-0.015374	-0.010182
0.005078	-0.019271	-0.012618	-0.011920
0.005117	-0.023629	-0.015374	-0.003827
0.005156	-0.018918	-0.015434	-0.008383
0.005195	-0.021509	-0.011720	-0.012040
0.005234	-0.015561	-0.018189	-0.012220
0.005273	-0.016798	-0.007108	-0.008623
0.005312	-0.019978	-0.009084	-0.013059
0.005352	-0.010438	-0.018908	-0.005625
0.005391	-0.013147	-0.013517	-0.009042
0.005430	-0.018800	-0.017530	-0.006884
0.005469	-0.021097	-0.014475	-0.011680
0.005508	-0.017622	-0.012558	-0.010721
0.005547	-0.014383	-0.019447	-0.008503
0.005586	-0.014266	-0.011720	-0.005505
0.005625	-0.015443	-0.008785	-0.007364
0.005664	-0.016209	-0.011780	-0.010361
0.005703	-0.012087	-0.015374	-0.006704
0.005742	-0.018388	-0.014954	-0.007664
0.005781	-0.019153	-0.012439	-0.008623
0.005820	-0.016327	-0.015074	-0.008563
0.005859	-0.013441	-0.020824	-0.011381
0.005898	-0.012558	-0.011660	-0.007604
0.005937	-0.014148	-0.014595	-0.007304
0.005977	-0.016562	-0.008306	-0.010781
0.006016	-0.016798	-0.012798	-0.007484
0.006055	-0.015208	-0.012738	-0.007724
0.006094	-0.015031	-0.011001	-0.013539
0.006133	-0.012440	-0.012319	-0.011620
0.006172	-0.013559	-0.011840	-0.007963
0.006211	-0.011851	-0.012139	-0.009282
0.006250	-0.017269	-0.010941	-0.012040
0.006289	-0.018093	-0.010821	-0.010601
0.006328	-0.014442	-0.012439	-0.013059
0.006367	-0.016975	-0.004173	-0.009462
0.006406	-0.014089	-0.008725	-0.017675
0.006445	-0.016268	-0.005490	-0.011680
0.006484	-0.013029	-0.008605	-0.010002
0.006523	-0.017858	-0.013876	-0.012100
0.006562	-0.021921	-0.010103	-0.013539
0.006602	-0.020626	-0.014415	-0.008203
0.006641	-0.016916	-0.012259	-0.010661
0.006680	-0.019153	-0.013397	-0.013779
0.006719	-0.016444	-0.012379	-0.007843
0.006758	-0.015031	-0.016392	-0.008803
0.006797	-0.012734	-0.011900	-0.008143
0.006836	-0.017387	-0.018129	-0.008143
0.006875	-0.021627	-0.013217	-0.012999
0.006914	-0.011498	-0.009623	-0.013179
0.006953	-0.009908	-0.014894	-0.010481
0.006992	-0.015149	-0.010702	-0.012879
0.007031	-0.016739	-0.014176	-0.001669
0.007070	-0.014089	-0.020585	-0.012699
0.007109	-0.010732	-0.014894	-0.008623
0.007148	-0.019566	-0.009743	-0.013359
0.007187	-0.017151	-0.007647	-0.007604
0.007227	-0.014030	-0.012019	-0.006165
0.007266	-0.016091	-0.014535	-0.007783
0.007305	-0.016032	-0.011600	-0.012100
0.007344	-0.014030	-0.015014	-0.008683
0.007383	-0.017210	-0.010941	-0.006764
0.007422	-0.018506	-0.018788	-0.008503
0.007461	-0.017976	-0.015314	-0.010721
0.007500	-0.019978	-0.014056	-0.005625
0.007539	-0.019978	-0.018848	-0.006644
0.007578	-0.015384	-0.017230	-0.009702
0.007617	-0.017799	-0.011121	-0.009642
0.007656	-0.015443	-0.015374	-0.012999
0.007695	-0.014854	-0.014715	-0.011920
0.007734	-0.020626	-0.015613	-0.013659
0.007773	-0.010791	-0.010522	-0.008743
0.007812	-0.015090	-0.015314	-0.004966
0.007852	-0.018977	-0.013876	-0.007604
0.007891	-0.013853	-0.008905	-0.005505
0.007930	-0.021215	-0.016931	-0.008263
0.007969	-0.020331	-0.007946	-0.005745
0.008008	-0.021097	-0.008665	-0.013239
0.008047	-0.017976	-0.013936	-0.007664
0.008086	-0.017917	-0.013157	-0.013599
0.008125	-0.022275	-0.015314	-0.010721
0.008164	-0.014089	-0.013996	-0.011261
0.008203	-0.017151	-0.008605	0.002708
0.008242	-0.017446	-0.015074	-0.008503
0.008281	-0.015326	-0.013277	-0.009042
0.008320	-0.021273	-0.011720	-0.007124
0.008359	-0.010732	-0.010761	-0.007424
0.008398	-0.014619	-0.009683	-0.010781
0.008437	-0.018270	-0.011840	-0.010421
0.008477	-0.021921	-0.012978	-0.007544
0.008516	-0.014501	-0.015134	-0.009522
0.008555	-0.018682	-0.014475	-0.013419
0.008594	-0.019036	-0.013038	-0.008083
0.008633	-0.020037	-0.009863	-0.009402
0.008672	-0.017858	-0.017051	-0.009042
0.008711	-0.016209	-0.010821	-0.010541
0.008750	-0.015031	-0.012379	-0.014558
0.008789	-0.015326	-0.009264	-0.004067
0.008828	-0.015090	-0.006509	-0.008863
0.008867	-0.014030	-0.013577	-0.014378
0.008906	-0.021509	-0.004712	-0.003287
0.008945	-0.015973	-0.014835	-0.006405
0.008984	-0.019036	-0.012379	-0.013359
0.009023	-0.012204	-0.011720	-0.012879
0.009062	-0.015502	-0.012259	-0.003467
0.009102	-0.014678	-0.012978	-0.007064
0.009141	-0.018388	-0.007108	-0.012879
0.009180	-0.011498	-0.016871	-0.012580
0.009219	-0.020449	-0.011720	-0.008683
0.009258	-0.013794	-0.015733	-0.004966
0.009297	-0.018977	-0.015733	-0.015457
0.009336	-0.014442	-0.015314	-0.012639
0.009375	-0.014207	-0.015853	-0.011560
0.009414	-0.022451	-0.006868	-0.009822
0.009453	-0.012381	-0.011360	-0.005086
0.009492	-0.016975	-0.013996	-0.008563
0.009531	-0.019566	-0.013996	-0.008863
0.009570	-0.016503	-0.011241	-0.016117
0.009609	-0.014796	-0.011420	-0.006824
0.009648	-0.021627	-0.005550	-0.003467
0.009687	-0.018565	-0.006868	-0.006285
0.009727	-0.015326	-0.012858	-0.010841
0.009766	-0.016857	-0.008306	-0.009042
0.009805	-0.017387	-0.009923	-0.006944
0.009844	-0.021862	-0.009743	-0.011141
0.009883	-0.019271	-0.016212	-0.014198
0.009922	-0.021097	-0.016512	-0.009402
0.009961	-0.012793	-0.010162	-0.012340
0.010000	-0.020331	-0.010282	-0.013779
0.010039	-0.018329	-0.011840	-0.001489
0.010078	-0.014383	-0.010282	-0.002148
0.010117	-0.016916	-0.008665	-0.007903
0.010156	-0.008789	-0.011241	-0.014318
0.010195	-0.015914	-0.013637	-0.006884
0.010234	-0.012322	-0.008186	-0.005925
0.010273	-0.017328	-0.015434	-0.000709
0.010312	-0.019448	-0.021363	-0.012580
0.010352	-0.011733	-0.008965	-0.013179
0.010391	-0.014737	-0.017949	-0.002568
0.010430	-0.014089	-0.012978	-0.007004
0.010469	-0.015797	-0.013816	-0.018215
0.010508	-0.008965	-0.018369	-0.009822
0.010547	-0.017622	-0.014415	-0.012580
0.010586	-0.019625	-0.018069	-0.013539
0.010625	-0.017917	-0.011660	-0.009702
0.010664	-0.015502	-0.014954	-0.007184
0.010703	-0.009378	-0.014535	-0.005745
0.010742	-0.016739	-0.015853	-0.013359
0.010781	-0.011439	-0.016931	-0.011141
0.010820	-0.024512	-0.008725	-0.009162
0.010859	-0.019330	-0.018428	-0.002568
0.010898	-0.015561	-0.013277	-0.007124
0.010937	-0.010673	-0.019507	-0.008923
0.010977	-0.016444	-0.012379	-0.010062
0.011016	-0.025631	-0.014775	-0.005625
0.011055	-0.015384	-0.013337	-0.007064
0.011094	-0.017976	-0.011121	-0.011201
0.011133	-0.011439	-0.013517	-0.011740
0.011172	-0.018329	-0.014535	-0.011440
0.011211	-0.013382	-0.012678	-0.010541
0.011250	-0.015208	-0.012199	-0.005505
0.011289	-0.011498	-0.007767	-0.005505
0.011328	-0.015326	-0.015493	-0.006465
0.011367	-0.016032	-0.011061	-0.008743
0.011406	-0.021803	-0.012139	-0.008263
0.011445	-0.015914	-0.014355	-0.008503
0.011484	-0.013677	-0.005910	-0.008563
0.011523	-0.019566	-0.015434	-0.005625
0.011562	-0.010497	-0.005131	-0.010182
0.011602	-0.025219	-0.016212	-0.005266
0.011641	-0.019330	-0.016811	-0.013359
0.011680	-0.018211	-0.014535	-0.010301
0.011719	-0.016444	-0.012319	-0.007484
0.011758	-0.019860	-0.005251	-0.009102
0.011797	-0.020096	-0.011121	-0.011141
0.011836	-0.014207	-0.004352	-0.011381
0.011875	-0.015443	-0.014415	-0.010062
0.011914	-0.014324	-0.010702	-0.010661
0.011953	-0.019036	-0.012499	-0.008923
0.011992	-0.020213	-0.014176	-0.015038
0.012031	-0.013853	-0.013337	-0.010002
0.012070	-0.016327	-0.007946	-0.008143
0.012109	-0.009613	-0.014775	-0.012939
0.012148	-0.018152	-0.010222	-0.008323
0.012187	-0.014737	-0.011600	-0.004067
0.012227	-0.010614	-0.013517	-0.011800
0.012266	-0.020272	-0.013337	-0.013659
0.012305	-0.015856	-0.016811	-0.008623
0.012344	-0.021156	-0.015613	-0.013599
0.012383	-0.021862	-0.009084	-0.009102
0.012422	-0.013500	-0.016991	-0.013539
0.012461	-0.011557	-0.016332	-0.009162
0.012500	-0.015738	-0.011301	-0.010062
0.012539	-0.015973	-0.012499	-0.013779
0.012578	-0.013500	-0.020285	-0.008263
0.012617	-0.020096	-0.011959	-0.014978
0.012656	-0.016327	-0.009983	-0.008803
0.012695	-0.014854	-0.013816	-0.007544
0.012734	-0.016739	-0.011900	-0.006045
0.012773	-0.015090	-0.015793	-0.010661
0.012812	-0.010555	-0.007287	-0.012580
0.012852	-0.017328	-0.015673	-0.013059
0.012891	-0.015208	-0.010282	-0.012220
0.012930	-0.016857	-0.006509	-0.007664
0.012969	-0.016857	-0.015973	-0.011081
0.013008	-0.013029	-0.006149	-0.013359
0.013047	-0.010732	-0.012199	-0.007364
0.013086	-0.010732	-0.010222	-0.006525
0.013125	-0.014737	-0.011720	-0.015697
0.013164	-0.015267	-0.016272	-0.007664
0.013203	-0.011144	-0.013097	-0.011261
0.013242	-0.019448	-0.015314	-0.021872
0.013281	-0.014089	-0.015254	-0.012160
0.013320	-0.015149	-0.013517	-0.008203
0.013359	-0.017269	-0.019986	-0.018874
0.013398	-0.015149	-0.011900	-0.007124
0.013437	-0.019919	-0.008605	-0.008443
0.013477	-0.019095	-0.006449	-0.010361
0.013516	-0.016621	-0.017410	-0.006884
0.013555	-0.014383	-0.013936	-0.010541
0.013594	-0.018035	-0.010761	-0.011381
0.013633	-0.012852	-0.016931	-0.010781
0.013672	-0.013677	-0.015733	-0.012699
0.013711	-0.016209	-0.017530	-0.012460
0.013750	-0.021156	-0.013517	-0.011201
0.013789	-0.020155	-0.013038	-0.012999
0.013828	-0.021862	-0.013277	-0.004966
0.013867	-0.018211	-0.008066	-0.005925
0.013906	-0.019860	-0.012558	-0.007664
0.013945	-0.015856	-0.011301	-0.011800
0.013984	-0.006315	-0.015793	-0.010062
0.014023	-0.010850	-0.014116	-0.013599
0.014062	-0.018035	-0.013936	-0.006944
0.014102	-0.018329	-0.015254	-0.004666
0.014141	-0.011086	-0.009564	-0.008923
0.014180	-0.016798	-0.016033	-0.006225
0.014219	-0.023217	-0.011061	-0.009822
0.014258	-0.013382	-0.011001	-0.005505
0.014297	-0.012028	-0.014295	-0.010301
0.014336	-0.012558	-0.016332	-0.016536
0.014375	-0.019742	-0.008186	-0.016596
0.014414	-0.018211	-0.013457	-0.012759
0.014453	-0.011969	-0.013996	-0.006045
0.014492	-0.020861	-0.008066	-0.016177
0.014531	-0.017622	-0.009983	-0.003587
0.014570	-0.015384	-0.016092	-0.006165
