0.000000	0.059641	-0.044065	0.020333
3.906250E-5	0.061408	-0.040830	0.011940
7.812500E-5	0.063175	-0.045982	0.023451
0.000117	0.064706	-0.042747	0.022552
0.000156	0.064235	-0.037895	0.014938
0.000195	0.060643	-0.040830	0.022072
0.000234	0.061526	-0.039093	0.019434
0.000273	0.062468	-0.046221	0.021233
0.000312	0.066237	-0.044185	0.019554
0.000352	0.062880	-0.039033	0.014518
0.000391	0.065354	-0.039573	0.016856
0.000430	0.062586	-0.040770	0.019074
0.000469	0.069182	-0.039812	0.021173
0.000508	0.061761	-0.038734	0.019554
0.000547	0.065295	-0.036578	0.017516
0.000586	0.064941	-0.042088	0.016317
0.000625	0.066296	-0.045862	0.018535
0.000664	0.065177	-0.036039	0.012000
0.000703	0.068593	-0.048437	0.014398
0.000742	0.061938	-0.042687	0.016077
0.000781	0.063293	-0.037716	0.019374
0.000820	0.063940	-0.042448	0.019434
0.000859	0.064470	-0.040112	0.009302
0.000898	0.059465	-0.043945	0.014818
0.000937	0.064117	-0.043226	0.011760
0.000977	0.066414	-0.042867	0.018475
0.001016	0.071949	-0.045562	0.014578
0.001055	0.063410	-0.039153	0.021952
0.001094	0.061703	-0.045982	0.011820
0.001133	0.066944	-0.037955	0.017875
0.001172	0.067120	-0.044544	0.014099
0.001211	0.069417	-0.033822	0.014518
0.001250	0.069829	-0.037656	0.022911
0.001289	0.060643	-0.035140	0.016856
0.001328	0.064176	-0.039213	0.016317
0.001367	0.064353	-0.038554	0.019674
0.001406	0.067415	-0.047479	0.015837
0.001445	0.063057	-0.041669	0.015238
0.001484	0.060584	-0.038434	0.018715
0.001523	0.061349	-0.041729	0.022492
0.001562	0.064824	-0.032804	0.015238
0.001602	0.065354	-0.042208	0.012180
0.001641	0.063234	-0.040471	0.016437
0.001680	0.063057	-0.041609	0.009482
0.001719	0.063881	-0.040171	0.017576
0.001758	0.070300	-0.039632	0.014158
0.001797	0.059347	-0.042687	0.014878
0.001836	0.066649	-0.038315	0.014818
0.001875	0.066473	-0.038854	0.019434
0.001914	0.070595	-0.038614	0.013379
0.001953	0.068122	-0.044664	0.016077
0.001992	0.061055	-0.042088	0.013859
0.002031	0.063646	-0.048078	0.016317
0.002070	0.059465	-0.035440	0.007924
0.002109	0.069594	-0.045023	0.016736
0.002148	0.066060	-0.045502	0.016137
0.002187	0.063469	-0.041070	0.014158
0.002227	0.066060	-0.036158	0.013079
0.002266	0.066708	-0.041609	0.015657
0.002305	0.062056	-0.037716	0.022072
0.002344	0.063410	-0.037776	0.016556
0.002383	0.064647	-0.042208	0.017396
0.002422	0.067238	-0.036757	0.015477
0.002461	0.061526	-0.041190	0.013259
0.002500	0.068593	-0.041310	0.015477
0.002539	0.065118	-0.041190	0.014878
0.002578	0.061761	-0.033523	0.018055
0.002617	0.059524	-0.039213	0.014338
0.002656	0.066296	-0.038734	0.015717
0.002695	0.069947	-0.039752	0.010022
0.002734	0.063940	-0.044364	0.013859
0.002773	0.064824	-0.045023	0.012780
0.002812	0.063587	-0.038734	0.014758
0.002852	0.064235	-0.036578	0.017636
0.002891	0.072067	-0.043646	0.015537
0.002930	0.060171	-0.039153	0.010262
0.002969	0.064411	-0.043107	0.015597
0.003008	0.067415	-0.042208	0.016916
0.003047	0.061114	-0.037177	0.017216
0.003086	0.064824	-0.040052	0.016017
0.003125	0.064941	-0.038794	0.015957
0.003164	0.067827	-0.040351	0.014158
0.003203	0.062586	-0.044664	0.020453
0.003242	0.067592	-0.043346	0.021053
0.003281	0.064058	-0.039632	0.010082
0.003320	0.058699	-0.036817	0.020333
0.003359	0.060230	-0.043646	0.024230
0.003398	0.059052	-0.036518	0.013259
0.003437	0.066590	-0.028611	0.018115
0.003477	0.061114	-0.047779	0.015238
0.003516	0.065648	-0.043825	0.015657
0.003555	0.061585	-0.040112	0.010501
0.003594	0.066708	-0.034601	0.013919
0.003633	0.066002	-0.040770	0.019854
0.003672	0.060289	-0.040890	0.016616
0.003711	0.064411	-0.042807	0.019314
0.003750	0.061938	-0.041968	0.017636
0.003789	0.063646	-0.041669	0.022492
0.003828	0.061526	-0.040890	0.014938
0.003867	0.069653	-0.038434	0.016497
0.003906	0.063705	-0.038614	0.021712
0.003945	0.064353	-0.039812	0.019374
0.003984	0.067474	-0.039932	0.013679
0.004023	0.064176	-0.037356	0.015777
0.004062	0.063293	-0.042867	0.016077
0.004102	0.068887	-0.042088	0.015537
0.004141	0.067709	-0.038075	0.020333
0.004180	0.066178	-0.039992	0.018715
0.004219	0.063999	-0.045023	0.011341
0.004258	0.064411	-0.034900	0.016856
